;Corrente Fase A;Corrente Fase B;Corrente Fase C;Corrente Total;Fator de Potência;Frequência;Potência Aparente;Potência Ativa;Potência Reativa;Produção de Energia;Tensão Fase AB;Tensão Fase BC;Tensão Fase CA
31-jan-18 13:06:30;4,844834328;4,804834366;4,847651005;11,56394291;-99,58017731;59,96889496;2384,390137;2384,266846;24,74232483;31179102;389,1083069;390,1228333;388,922821
31-jan-18 13:07:00;4,923511028;4,883511066;4,926661491;11,28956985;-99,58205414;59,96883774;2332,684326;2332,552979;24,90903664;31179102;389,1775208;390,1728516;388,9728394
31-jan-18 13:07:30;5,002188206;4,962188244;5,005671978;11,0151968;-99,5839386;59,96878433;2319,602783;2319,470215;25,07575035;31179124;389,2467651;390,2228394;389,0228271
31-jan-18 13:08:00;5,080865383;5,040865421;5,084682465;10,74082375;-99,58581543;59,96873093;2354,137451;2354,012207;25,24246216;31179172;389,3160095;390,2728271;389,0728149
31-jan-18 13:08:30;5,159542561;5,119542599;5,163692951;11,04509068;-99,58769226;59,96867371;2462,857666;2462,738281;25,40917397;31179200;389,3852234;390,3228149;389,1228027
31-jan-18 13:09:00;5,238219738;5,198219776;5,242703438;12,05573082;-99,58957672;59,9686203;2662,138916;2662,023926;25,57588577;31179200;389,4544678;390,3728027;389,1727905
31-jan-18 13:09:30;5,316896439;5,276896477;5,321713924;13,06637096;-99,59145355;59,96856308;2917,991211;2917,879639;25,74259949;31179222;389,5237122;390,422821;389,2228088
31-jan-18 13:10:00;5,395573616;5,355573654;5,400724411;14,07701111;-99,59333038;59,96850967;3242,106934;3241,998535;25,90931129;31179272;389,592926;390,4728088;389,2727966
31-jan-18 13:10:30;5,474250793;5,434250832;5,479734898;15,08765125;-99,59521484;59,96845245;3491,73584;3491,631104;26,0760231;31179300;389,6621704;390,5227966;389,3227844
31-jan-18 13:11:00;5,552927971;5,512928009;5,558745384;16,0982914;-99,59709167;59,96839905;3651,74707;3651,647217;26,24273491;31179300;389,7314148;390,5727844;389,3727722
31-jan-18 13:11:30;5,631605148;5,591605186;5,637755871;16,76125526;-99,59897614;59,96834183;3751,144531;3751,045898;26,40944862;31179322;389,8006287;390,6227722;389,42276
31-jan-18 13:12:00;5,710281849;5,670281887;5,716765881;17,0062542;-99,60085297;59,96828842;3777,674561;3777,572754;26,57616043;31179370;389,869873;390,6727905;389,4727783
31-jan-18 13:12:30;5,788959026;5,748959064;5,795776367;17,25125504;-99,6027298;59,96823502;3736,266846;3736,163818;26,74287224;31179398;389,9391174;390,7227783;389,5227661
31-jan-18 13:13:00;5,867636204;5,827636242;5,874786854;17,49625587;-99,60461426;59,9681778;3613,854248;3613,751465;26,90958405;31179398;390,0083313;390,7727661;389,5727539
31-jan-18 13:13:30;5,946313381;5,906313419;5,95379734;17,74125671;-99,60649109;59,96812439;3552,787842;3552,681641;27,07629776;31179420;390,0775757;390,8227539;389,6227417
31-jan-18 13:14:00;6,024990082;5,98499012;6,032807827;17,98625755;-99,60836792;59,96806717;3565,291016;3565,17749;27,24300957;31179472;390,1468201;390,8727722;389,67276
31-jan-18 13:14:30;6,103667259;6,063667297;6,111818314;18,23125839;-99,61025238;59,96801376;3589,373291;3589,258057;27,40972137;31179524;390,2160339;390,92276;389,7227478
31-jan-18 13:15:00;6,182344437;6,142344475;6,1908288;18,47625923;-99,61212921;59,96795654;3627,381592;3627,27124;27,57643318;31179572;390,2852783;390,9727478;389,7727356
31-jan-18 13:15:30;6,261021614;6,221021652;6,269839287;18,72126007;-99,61400604;59,96790314;3712,138184;3712,032471;27,7431469;31179600;390,3545227;391,0227356;389,8227234
31-jan-18 13:16:00;6,339698792;6,29969883;6,348849773;18,96626091;-99,6158905;59,96784973;3852,958496;3852,856445;27,9098587;31179600;390,4237366;391,0727234;389,8727112
31-jan-18 13:16:30;6,418375492;6,37837553;6,42786026;19,21126175;-99,61776733;59,96779251;4040,882324;4040,780273;28,34413147;31179622;390,492981;391,1227417;389,9227295
31-jan-18 13:17:00;6,49705267;6,457052708;6,506870747;19,45626259;-99,61965179;59,96773911;4284,258301;4284,151855;29,0933857;31179672;390,5622253;391,1727295;389,9727173
31-jan-18 13:17:30;7,753405094;7,715677261;7,765676975;23,23475838;-99,62152863;59,96768188;5253,756348;5253,658691;29,84263992;31179722;391,4180298;391,8817139;390,772583
31-jan-18 13:18:00;10,42531967;10,39259529;10,44259548;31,26050949;-99,62340546;59,96762848;7096,051758;7095,979004;30,59189415;31179774;393,2193298;393,382782;392,4737854
31-jan-18 13:18:30;10,91554928;10,88099957;10,93327427;32,72982025;-99,62528992;59,96757126;7433,736816;7433,665527;31,34114838;31179824;393,8963318;393,911499;393,0963135
31-jan-18 13:19:00;8,798513412;8,753977776;8,811244965;26,3637352;-99,62716675;59,96751785;5973,307617;5973,210449;32,0904007;31179874;393,2297058;393,2782288;392,4296875
31-jan-18 13:19:30;7,616215706;7,567348003;7,626215458;24,1287384;-99,62904358;59,96746445;5458,240723;5458,133789;32,83965683;31179924;392,5630798;392,644928;391,7630615
31-jan-18 13:20:00;7,563684464;7,517318249;7,573684216;26,88676262;-99,63092804;59,96740723;6085,779785;6085,684082;33,58890915;31179974;391,8964539;392,0116272;391,0964355
31-jan-18 13:20:30;7,511153221;7,467288971;7,52115345;27,29868126;-99,63280487;59,96735382;6108,581055;6108,491211;33,3229599;31180022;391,2298584;391,3783569;390,4298401
31-jan-18 13:21:00;7,458622456;7,417259216;7,468622684;24,85853958;-99,63468933;59,9672966;5396,227539;5396,137695;31,82287407;31180072;390,5632324;390,7450562;389,7632141
31-jan-18 13:21:30;7,419083595;7,379083633;7,429083824;22,418396;-99,63656616;59,96724319;4823,181152;4823,09082;30,32278633;31180100;390,1727295;390,3818054;389,3727112
31-jan-18 13:22:00;7,39509964;7,355099201;7,405099392;19,97825432;-99,63844299;59,96718597;4416,907227;4416,814941;28,82269859;31180100;390,1127625;390,3418274;389,3127441
31-jan-18 13:22:30;7,371115208;7,331115246;7,381115437;19,43849182;-99,64032745;59,96713257;4375,507813;4375,413574;28,67860603;31180122;390,0527954;390,3018494;389,2527771
31-jan-18 13:23:00;7,347130775;7,307130814;7,357131004;21,20676231;-99,64220428;59,96707535;4777,252441;4777,156738;30,18138504;31180170;389,9928284;390,2618713;389,1928406
31-jan-18 13:23:30;7,323146343;7,283146381;7,333146572;21,98230362;-99,64408112;59,96702194;4857,551758;4857,455566;30,92420578;31180220;389,9328613;390,2218933;389,1328735
31-jan-18 13:24:00;7,299162388;7,259161949;7,30916214;21,57003212;-99,64596558;59,96696854;4553,23584;4553,140137;30,75772476;31180272;389,8729248;390,1819458;389,0729065
31-jan-18 13:24:30;7,275177956;7,235177517;7,285177708;21,15775871;-99,64784241;59,96691132;4438,893555;4438,800293;30,59124374;31180324;389,8129578;390,1419678;389,0129395
31-jan-18 13:25:00;7,251193523;7,211193085;7,261193275;20,74548531;-99,64971924;59,96685791;4556,022949;4555,935059;30,42476082;31180372;389,7529907;390,1019897;388,9530029
31-jan-18 13:25:30;7,227209091;7,187209129;7,23720932;20,75054932;-99,6516037;59,96680069;4670,943359;4670,856445;30,2582798;31180422;389,6930237;390,0620117;388,8930359
31-jan-18 13:26:00;7,203225136;7,163224697;7,213224888;21,25941277;-99,65348053;59,96674728;4783,196289;4783,105469;30,09179878;31180472;389,6330566;390,0220337;388,8330688
31-jan-18 13:26:30;9,674614906;9,634613991;9,684614182;28,99384308;-99,65536499;59,96669006;6577,361816;6577,272461;33,14224243;31180522;391,3057861;391,70578;390,5955811
31-jan-18 13:27:00;15,21321487;15,17321396;15,2232151;45,60964584;-99,65724182;59,96663666;10438,86426;10438,78223;40,14679337;31180574;395,1082764;395,5082703;394,598175
31-jan-18 13:27:30;17,4663868;17,42563438;17,47638702;51,35606003;-99,65911865;59,96658325;11762,98242;11762,90332;42,87407684;31180646;396,5249023;396,9099121;396,1099243
31-jan-18 13:28:00;15,70240593;15,65998745;15,71240616;43,81228638;-99,66100311;59,96652603;9984,599609;9984,513672;40,37147141;31180744;395,024353;395,3760071;394,5760193
31-jan-18 13:28:30;13,93842602;13,89434052;13,94842625;38,25192642;-99,66287994;59,96647263;8695,117188;8695,03125;37,86886215;31180822;393,5238037;393,8421021;393,0421143
31-jan-18 13:29:00;12,17444515;12,12869263;12,18444538;35,10694885;-99,66475677;59,96641541;8001,01123;8000,932129;35,36625671;31180872;392,0232544;392,3082275;391,5082397
31-jan-18 13:29:30;10,41046524;10,36304569;10,42046547;31,03344154;-99,66664124;59,966362;7062,540039;7062,459473;33,54637909;31180920;390,5227051;390,7743225;389,9743347
31-jan-18 13:30:00;8,646485329;8,597398758;8,656485558;25,84354591;-99,66851807;59,96630478;5830,263672;5830,171387;32,54736328;31180970;389,0221558;389,2404175;388,4404297
31-jan-18 13:30:30;8,653801918;8,604932785;8,663802147;26,94704437;-99,6703949;59,96625137;6061,512695;6061,41748;33,69651794;31181020;388,833374;389,0333557;388,2107544
31-jan-18 13:31:00;10,80775547;10,76138878;10,8177557;35,67752075;-99,67227936;59,96619797;8066,410645;8066,323242;37,4490509;31181072;390,234314;390,4342957;389,561676
31-jan-18 13:31:30;12,96170902;12,91784382;12,97170925;42,34918213;-99,67415619;59,96614075;9577,15332;9577,066406;41,20158386;31181146;391,6352844;391,8352661;390,9125671
31-jan-18 13:32:00;15,11566353;15,07429981;15,12566376;46,54981232;-99,67604065;59,96608734;10494,7998;10494,7041;44,95411682;31181244;393,0362244;393,2362061;392,2634888
31-jan-18 13:32:30;15,35351753;15,31351757;15,36238098;44,70255661;-99,67791748;59,96603012;10068,89258;10068,7959;44,0430603;31181322;393,3454285;393,5908508;392,5454102
31-jan-18 13:33:00;13,29440975;13,25441074;13,30077457;35,60528183;-99,67979431;59,96597672;8032,375;8032,286621;37,54143524;31181372;392,3458557;392,6912537;391,5458374
31-jan-18 13:33:30;11,23530197;11,19530296;11,23916817;29,16282845;-99,68167877;59,96591949;6582,442871;6582,36084;32,86301804;31181424;391,346283;391,791626;390,5462646
31-jan-18 13:34:00;9,176195145;9,136195183;9,17756176;25,89647675;-99,6835556;59,96586609;5834,275391;5834,196289;30,36580849;31181474;390,3467102;390,8920288;389,5466919
31-jan-18 13:34:30;9,624815941;9,582556725;9,627075195;28,83444786;-99,68543243;59,96580887;6507,801758;6507,714355;33,74478149;31181546;390,6134033;391,1682129;389,813385
31-jan-18 13:35:00;13,10072041;13,05347443;13,10796738;39,26216125;-99,68731689;59,96575546;8897,571289;8897,460938;44,21738052;31181644;392,4086914;392,8637695;391,6087036
31-jan-18 13:35:30;13,30869198;13,26093483;13,31869221;39,88831711;-99,68919373;59,96570206;9040,28125;9040,167969;45,28997803;31181722;392,3682861;392,7683105;391,6579895
31-jan-18 13:36:00;9,487387657;9,444638252;9,497386932;28,42941284;-99,69107819;59,96564484;6412,426758;6412,332031;34,77262497;31181770;390,0644836;390,4645081;389,5545349
31-jan-18 13:36:30;7,113600254;7,073600292;7,123600006;21,87394142;-99,69295502;59,96559143;4908,080566;4907,995117;29;31181820;388,8120422;389,2104187;388,4105225
31-jan-18 13:37:00;6,500921726;6,460921764;6,510921478;21,28418732;-99,69483185;59,96553421;4770,640137;4770,552246;29;31181872;388,8387146;389,23349;388,4338684
31-jan-18 13:37:30;5,888243198;5,848243237;5,89824295;19,56943512;-99,69671631;59,9654808;4382,951172;4382,855469;29;31181902;388,865387;389,2565613;388,4571838
31-jan-18 13:38:00;5,275564194;5,235564232;5,285563946;16,48134613;-99,69859314;59,96542358;3689,772705;3689,662354;29;31181902;388,8920593;389,2796631;388,4805298
31-jan-18 13:38:30;4,953893185;4,913893223;4,963811874;14,77959538;-99,70046997;59,96537018;3328,884277;3328,764404;29;31181924;388,9187317;389,3027344;388,5038757
31-jan-18 13:39:00;4,984609604;4,944609642;4,994349957;14,75659275;-99,70235443;59,96531677;3370,373779;3370,251465;29;31181974;388,9454041;389,3258057;388,5271912
31-jan-18 13:39:30;5,015326023;4,975326061;5,024887562;14,73358917;-99,70423126;59,96525955;3404,636963;3404,513428;29;31182022;388,9720459;389,348877;388,5505371
31-jan-18 13:40:00;5,046042442;5,00604248;5,055425644;14,71058559;-99,70610809;59,96520615;3430,127197;3430,004639;29;31182072;388,9987183;389,3719482;388,5738831
31-jan-18 13:40:30;5,076758862;5,0367589;5,085963249;14,68758297;-99,70799255;59,96514893;3486,702148;3486,575928;29,67580795;31182100;389,0253906;389,3950195;388,5971985
31-jan-18 13:41:00;5,107475281;5,067475319;5,116501331;14,66457939;-99,70986938;59,96509552;3581,121826;3580,986084;31,17438316;31182100;389,052063;389,4180908;388,6205444
31-jan-18 13:41:30;5,1381917;5,098191738;5,147038937;14,64157581;-99,71175385;59,9650383;3628,414307;3628,278809;31,32554626;31182122;389,0787354;389,4411926;388,6438904
31-jan-18 13:42:00;5,168908119;5,128908157;5,177577019;14,61857319;-99,71363068;59,96498489;3617,888672;3617,765625;29,82364464;31182174;389,1054077;389,4642639;388,6672058
31-jan-18 13:42:30;5,199624062;5,1596241;5,208114624;14,59556961;-99,71550751;59,96493149;3628,834473;3628,71875;28,89964294;31182202;389,1320801;389,4873352;388,6905518
31-jan-18 13:43:00;5,230340481;5,190340519;5,238652229;14,57256699;-99,71739197;59,96487427;3665,854248;3665,739746;28,67741394;31182202;389,1587524;389,5104065;388,7138977
31-jan-18 13:43:30;5,2610569;5,221056938;5,269190311;14,54956341;-99,7192688;59,96482086;3590,976807;3590,861572;28,45518684;31182224;389,1853943;389,5334778;388,7372131
31-jan-18 13:44:00;5,291773319;5,251773357;5,299727917;14,52655983;-99,72114563;59,96476364;3380,837158;3380,71875;28,23295975;31182274;389,2120667;389,5565491;388,7605591
31-jan-18 13:44:30;5,322489738;5,282489777;5,330265999;14,50355721;-99,72303009;59,96471024;3254,764648;3254,644043;28,01073265;31182302;389,238739;389,5796204;388,783905
31-jan-18 13:45:00;5,353206158;5,313206196;5,360803604;14,48055363;-99,72490692;59,96465302;3231,718262;3231,596924;27,78850365;31182302;389,2654114;389,6027222;388,8072205
31-jan-18 13:45:30;5,383922577;5,343922615;5,391341686;14,45755005;-99,72678375;59,96459961;3269,50415;3269,382324;27,56627655;31182324;389,2920837;389,6257935;388,8305664
31-jan-18 13:46:00;5,414638996;5,374639034;5,421879292;14,43454742;-99,72866821;59,96454239;3380,617432;3380,495361;27,34404945;31182374;389,3187561;389,6488647;388,8539124
31-jan-18 13:46:30;5,445355415;5,405355453;5,452417374;14,41154385;-99,73054504;59,96448898;3456,131104;3456,01123;27,12182236;31182422;389,3454285;389,671936;388,8772278
31-jan-18 13:47:00;5,476071835;5,436071873;5,482954979;14,38854122;-99,7324295;59,96443558;3489,083496;3488,96875;26,89959335;31182472;389,3721008;389,6950073;388,9005737
31-jan-18 13:47:30;5,506788254;5,466788292;5,513493061;14,36553764;-99,73430634;59,96437836;3440,01123;3439,896973;26,67736626;31182500;389,3987427;389,7180786;388,9239197
31-jan-18 13:48:00;5,537504673;5,497504711;5,544030666;14,34253407;-99,73618317;59,96432495;3291,853271;3291,734131;26,45513916;31182500;389,425415;389,7411499;388,9472351
31-jan-18 13:48:30;5,568221092;5,52822113;5,574568748;14,33805084;-99,73806763;59,96426773;3169,071289;3168,949463;26,23291206;31182522;389,4520874;389,7642517;388,9705811
31-jan-18 13:49:00;5,598937511;5,55893755;5,605106354;14,35574245;-99,73994446;59,96421432;3076,671875;3076,55127;26,01068306;31182570;389,4787598;389,787323;388,993927
31-jan-18 13:49:30;5,629653931;5,589653969;5,635643959;14,37343407;-99,74182129;59,9641571;3009,786377;3009,667236;25,78845596;31182598;389,5054321;389,8103943;389,0172424
31-jan-18 13:50:00;5,66037035;5,620370388;5,666182041;14,39112568;-99,74370575;59,9641037;2973,720947;2973,604736;25,56622887;31182598;389,5321045;389,8334656;389,0405884
31-jan-18 13:50:30;5,691086769;5,651086807;5,696719646;14,40881729;-99,74558258;59,96405029;2951,835693;2951,723145;25,34400177;31182620;389,5587769;389,8565369;389,0639343
31-jan-18 13:51:00;5,721803188;5,681803226;5,727257729;14,4265089;-99,74745941;59,96399307;2946,842285;2946,733887;25,12177277;31182672;389,5854492;389,8796082;389,0872498
31-jan-18 13:51:30;5,752519608;5,712519646;5,757795334;14,44419956;-99,74934387;59,96393967;2958,793213;2958,683838;25,04520798;31182702;389,6120911;389,9026794;389,1105957
31-jan-18 13:52:00;5,783236027;5,743236065;5,788333416;14,46189117;-99,7512207;59,96388245;2991,284424;2991,16748;25,14521599;31182702;389,6387634;389,9257813;389,1339417
31-jan-18 13:52:30;5,813952446;5,773952484;5,818871021;14,47958279;-99,75310516;59,96382904;2992,39209;2992,270264;25,24522591;31182724;389,6654358;389,9488525;389,1572571
31-jan-18 13:53:00;5,844668865;5,804668903;5,849409103;14,4972744;-99,75498199;59,96377182;2955,301514;2955,178223;25,34523392;31182772;389,6921082;389,9719238;389,180603
31-jan-18 13:53:30;5,875385284;5,835385323;5,879946709;14,51496601;-99,75685883;59,96371841;2934,213135;2934,088867;25,44524384;31182800;389,7187805;389,9949951;389,203949
31-jan-18 13:54:00;5,906101704;5,866101742;5,910484791;14,53265762;-99,75874329;59,96366501;2932,215088;2932,09082;25,54525185;31182800;389,7454529;390,0180664;389,2272644
31-jan-18 13:54:30;5,936818123;5,896818161;5,941022396;14,55034828;-99,76062012;59,96360779;2912,271729;2912,150879;25,64526176;31182822;389,7721252;390,0411377;389,2506104
31-jan-18 13:55:00;5,967534542;5,92753458;5,971560001;14,56803989;-99,76249695;59,96355438;2870,752686;2870,63916;25,74526978;31182872;389,7987976;390,064209;389,2739563
31-jan-18 13:55:30;5,998250961;5,958250999;6,002098083;14,58573151;-99,76438141;59,96349716;2834,943848;2834,831543;25,84527969;31182900;389,8254395;390,0873108;389,2972717
31-jan-18 13:56:00;6,028967381;5,988967419;6,032635689;14,60342312;-99,76625824;59,96344376;2805,984863;2805,866943;25,9452877;31182900;389,8521118;390,1103821;389,3206177
31-jan-18 13:56:30;6,0596838;6,019683838;6,063173771;14,62111473;-99,7681427;59,96338654;2796,796631;2796,675781;26,04529762;31182922;389,8787842;390,1334534;389,3439636
31-jan-18 13:57:00;6,090400219;6,050400257;6,093711376;14,63880634;-99,77001953;59,96333313;2811,558838;2811,438721;26,14530563;31182974;389,9054565;390,1565247;389,3672791
31-jan-18 13:57:30;6,121116161;6,081116199;6,124249458;14,656497;-99,77189636;59,96327591;2826,321289;2826,20166;26,24531555;31183002;389,9321289;390,1795959;389,390625
31-jan-18 13:58:00;6,151832581;6,111832619;6,154787064;14,67418861;-99,77378082;59,9632225;2841,083496;2840,9646;26,34532356;31183002;389,9588013;390,2026672;389,4139709
31-jan-18 13:58:30;6,182549;6,142549038;6,185325146;14,69188023;-99,77565765;59,9631691;2857,308838;2857,19043;26,44533348;31183024;389,9854736;390,225769;389,4372864
31-jan-18 13:59:00;6,213265419;6,173265457;6,215862751;14,70957184;-99,77753448;59,96311188;2875,28125;2875,163818;26,54534149;31183074;390,012146;390,2488403;389,4606323
31-jan-18 13:59:30;6,243981838;6,203981876;6,246400833;14,72726345;-99,77941895;59,96305847;2907,994873;2907,878662;26,64535141;31183102;390,0387878;390,2719116;389,4839783
31-jan-18 14:00:00;6,274698257;6,234698296;6,276938438;14,74495411;-99,78129578;59,96300125;2958,527588;2958,413086;26,74536133;31183102;390,0654602;390,2949829;389,5072937
31-jan-18 14:00:30;6,305414677;6,265414715;6,307476521;14,76264572;-99,78317261;59,96294785;3061,029053;3060,916504;26,84536934;31183124;390,0921326;390,3180542;389,5306396
31-jan-18 14:01:00;6,336131096;6,296131134;6,338014126;14,78033733;-99,78505707;59,96289063;3226,005371;3225,894531;26,94537926;31183172;390,1188049;390,3411255;389,5539856
31-jan-18 14:01:30;6,366847515;6,326847553;6,368551731;15,41257763;-99,7869339;59,96283722;3459,190674;3459,079834;27,22694206;31183200;390,1454773;390,3641968;389,577301
31-jan-18 14:02:00;6,397563934;6,357563972;6,399089813;16,78439903;-99,78881836;59,96278381;3774,462402;3774,349365;27,72699928;31183200;390,1721497;390,3872986;389,600647
31-jan-18 14:02:30;6,428280354;6,388280392;6,429627419;17,474823;-99,79069519;59,96272659;3848,588379;3848,4729;28,2270565;31183222;390,198822;390,4562073;389,6239929
31-jan-18 14:03:00;6,458996773;6,418996811;6,460165501;17,32972908;-99,79257202;59,96267319;3627,026367;3626,907959;28,72711372;31183272;390,2254944;390,5812988;389,6473083
31-jan-18 14:03:30;6,489713192;6,44971323;6,490703106;17,18463326;-99,79445648;59,96261597;3493,22168;3493,101563;29,22717094;31183300;390,2521362;390,7064209;389,6706543
31-jan-18 14:04:00;6,520429611;6,480429649;6,521241188;17,03953934;-99,79633331;59,96256256;3464,830566;3464,709473;29,72722626;31183300;390,2788086;390,8315125;389,6939697
31-jan-18 14:04:30;6,55114603;6,511146069;6,551778793;16,89444542;-99,79821014;59,96250534;3517,911621;3517,788574;30,22728348;31183322;390,305481;390,9566345;389,7173157
31-jan-18 14:05:00;6,58186245;6,541862488;6,582316875;16,74934959;-99,8000946;59,96245193;3671,907471;3671,78125;30,7273407;31183370;390,3321533;391,0817261;389,7406616
31-jan-18 14:05:30;6,612578869;6,572578907;6,612854481;17,41195297;-99,80197144;59,96239853;3926,072754;3925,946289;31,22739792;31183420;390,3588257;391,2068481;389,7639771
31-jan-18 14:06:00;6,643295288;6,603295326;6,643392563;19,04946518;-99,80384827;59,96234131;4301,144531;4301,021484;31,72745514;31183472;390,385498;391,3319702;389,787323
31-jan-18 14:06:30;8,89641571;8,856415749;8,898694992;26,6515255;-99,80573273;59,9622879;6111,630371;6111,526367;32,22751236;31183524;391,722229;392,6766357;391,1678467
31-jan-18 14:07:00;13,79904556;13,7590456;13,80632305;41,3644104;-99,80760956;59,96223068;9633,390625;9633,323242;32,72756958;31183572;394,6208496;395,4752808;394,1664124
31-jan-18 14:07:30;16,43745613;16,39745712;16,44745636;48,59234619;-99,80949402;59,96217728;11315,76855;11315,7041;37,0976181;31183644;396,1797791;396,9595337;395,7797852
31-jan-18 14:08:00;16,36596489;16,32596588;16,37596512;46,86199951;-99,81137085;59,96212006;10796,70313;10796,60059;46,09941864;31183746;396,1353455;396,8706665;395,7353516
31-jan-18 14:08:30;16,29447365;16,25447464;16,30447388;47,11645126;-99,81324768;59,96206665;10783,65918;10783,54297;49,63522339;31183846;396,0909119;396,7817993;395,690918
31-jan-18 14:09:00;16,22298241;16,1829834;16,23298264;49,74255753;-99,81513214;59,96200943;11375,2627;11375,16504;46,63966751;31183944;396,0464783;396,6929321;395,6464844
31-jan-18 14:09:30;16,15149117;16,11149216;16,16149139;50,95671082;-99,81700897;59,96195602;11559,79004;11559,70313;44,54710007;31184044;396,0020447;396,6040649;395,6020508
31-jan-18 14:10:00;16,07999992;16,04000092;16,09000015;50,46339798;-99,8188858;59,96190262;11252,04102;11251,9541;43,5465126;31184142;395,9576111;396,5151978;395,5576172
31-jan-18 14:10:30;16,00850868;15,96850872;16,01850891;49,97008896;-99,82077026;59,9618454;11020,37012;11020,28418;42,54592133;31184242;395,913147;396,4263;395,5131531
31-jan-18 14:11:00;15,93701649;15,89701748;15,94701672;49,47677612;-99,82264709;59,96179199;10881,30664;10881,22363;41,54533386;31184344;395,8687134;396,3374329;395,4687195
31-jan-18 14:11:30;15,86552525;15,82552624;15,87552547;48,98346329;-99,82452393;59,96173477;10754,81445;10754,73438;40,54474258;31184422;395,8242798;396,2485657;395,4242859
31-jan-18 14:12:00;15,794034;15,75403404;15,80403328;48,49015427;-99,82640839;59,96168137;10643,56934;10643,49512;39,54415512;31184472;395,7798462;396,1596985;395,3798523
31-jan-18 14:12:30;15,72254276;15,6825428;15,73254204;47,99684143;-99,82828522;59,96162415;10564,36914;10564,29688;39,22792816;31184544;395,7354126;396,0708313;395,3354187
31-jan-18 14:13:00;15,65105152;15,61105156;15,6610508;47,50352859;-99,83016968;59,96157074;10523,37207;10523,29688;39,72758865;31184644;395,690979;395,9819336;395,2909851
31-jan-18 14:13:30;15,57955933;15,53956032;15,58955956;47,01021957;-99,83204651;59,96151733;10479,64258;10479,56738;40,22725296;31184744;395,6465454;395,8930664;395,2465515
31-jan-18 14:14:00;15,50806808;15,46806908;15,51806831;46,51690674;-99,83392334;59,96146011;10432,65625;10432,58203;40,72691345;31184844;395,6021118;395,8041992;395,2021179
31-jan-18 14:14:30;15,43657684;15,39657688;15,44657612;46,0235939;-99,8358078;59,96140671;10395,25195;10395,17676;41,22657394;31184922;395,5576782;395,715332;395,1576843
31-jan-18 14:15:00;15,3650856;15,32508564;15,37508488;45,53028488;-99,83768463;59,96134949;10369,30273;10369,2207;41,72623444;31184970;395,5132141;395,6264648;395,1132202
31-jan-18 14:15:30;15,29359436;15,2535944;15,30359364;44,29039001;-99,83956146;59,96129608;10135,84375;10135,76465;39,96585846;31185042;395,4687805;395,5375977;395,0687866
31-jan-18 14:16:00;15,22210312;15,18210316;15,23210239;42,14571381;-99,84144592;59,96123886;9650,902344;9650,836914;35,46653366;31185144;395,4243469;395,4487;395,024353
31-jan-18 14:16:30;15,15061188;15,11061192;15,16061115;41,90117264;-99,84332275;59,96118546;9600,904297;9600,841797;34,58208847;31185244;395,5957336;395,9424438;395,4068298
31-jan-18 14:17:00;15,07911968;15,03911972;15,08911896;43,96220398;-99,84520721;59,96113205;10078,65332;10078,58105;38,08384323;31185346;396,0289917;397,1430359;396,3072815
31-jan-18 14:17:30;13,8760519;13,83605194;13,88378716;41,59589386;-99,84708405;59,96107483;9511,28125;9511,196289;39,7737236;31185424;396,4622192;397,3018188;396,2565308
31-jan-18 14:18:00;11,30549526;11,2654953;11,30822945;33,87922287;-99,84896088;59,96102142;7680,899902;7680,800293;39,27399826;31185474;396,8954773;396,2015686;395,0562744
31-jan-18 14:18:30;10,86637974;10,82637978;10,86864281;32,56140137;-99,85084534;59,9609642;7373,313477;7373,213379;38,77427292;31185546;397,3287354;396,2789612;395,1694946
31-jan-18 14:19:00;12,99857235;12,95857239;13,00582886;38,96297455;-99,85272217;59,9609108;8902,783203;8902,700195;38,27454758;31185644;397,7619629;397,7769775;396,8672485
31-jan-18 14:19:30;11,87804985;11,83804989;11,88804913;35,60414886;-99,854599;59,96085358;8157,464355;8157,376465;35,51611328;31185700;396,6000061;397,2903137;396,3096924
31-jan-18 14:20:00;6,791604042;6,75160408;6,801603794;20,34481239;-99,85648346;59,96080017;4638,576172;4638,458496;30,00370979;31185700;393,4930115;394,3837891;393,0022278
31-jan-18 14:20:30;5,156764507;5,116764545;5,166764259;15,44029331;-99,85836029;59,96074295;3520,953613;3520,827637;28,81882286;31185722;392,4820862;392,8908386;391,8366089
31-jan-18 14:21:00;7,654599667;7,614599705;7,664599419;22,93379784;-99,86023712;59,96068954;5278,412598;5278,304688;32,81536102;31185770;393,9807739;393,0904236;393,2353821
31-jan-18 14:21:30;8,019228935;7,976969719;8,02696991;24,02316856;-99,86212158;59,96063614;5532,463379;5532,36084;33,19273758;31185820;394,3482056;393,289978;393,5481873
31-jan-18 14:22:00;5,811808109;5,764565945;5,814566135;17,39093971;-99,86399841;59,96057892;3973,824463;3973,712402;29,20642662;31185872;393,3516235;393,4895325;392,5516052
31-jan-18 14:22:30;7,12447834;7,076725483;7,128972054;21,3301754;-99,86588287;59,96052551;4880,529297;4880,416504;31,26906967;31185924;394,3278809;395,0829468;393,5728149
31-jan-18 14:23:00;12,800807;12,7580862;12,81536484;38,37425995;-99,8677597;59,96046829;8843,381836;8843,279297;40,83026123;31185972;397,7497864;398,4042053;397,0953674
31-jan-18 14:23:30;15,88376427;15,84376431;15,9026165;47,63014603;-99,86963654;59,96041489;10977,3877;10977,29199;45,77059555;31186044;399,5541382;400,1541443;398,9770508
